rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,lastName,firstName,date,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,current_age
2133.0,1300.0,Food & Beverage,Wenjun Dai,54.0,China,Changsha,Food,Food & Beverage,China,True,D,M,1968-08-12 00:00:00,Dai,Wenjun,4/4/2023 5:01,1968.0,8.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,56.0
2133.0,1300.0,Technology,Anand Deshpande,60.0,India,Pune,Technology,Technology,India,True,E,M,1962-05-01 00:00:00,Deshpande,Anand,4/4/2023 5:01,1962.0,5.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,62.0
2133.0,1300.0,Media & Entertainment,Aydin Dogan,86.0,Turkey,Istanbul,Media,Media & Entertainment,Turkey,True,U,M,1936-04-15 00:00:00,Dogan,Aydin,4/4/2023 5:01,1936.0,4.0,15.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322,88.0
2133.0,1300.0,Finance & Investments,Annalisa Doris,52.0,Italy,Segrate,Financial services,Finance & Investments,Italy,False,N,F,1970-05-07 00:00:00,Doris,Annalisa,4/4/2023 5:01,1970.0,5.0,7.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,54.0
2133.0,1300.0,Finance & Investments,Massimo Doris,55.0,Italy,Milan,Financial services,Finance & Investments,Italy,False,N,M,1967-06-09 00:00:00,Doris,Massimo,4/4/2023 5:01,1967.0,6.0,9.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,57.0
2133.0,1300.0,Healthcare,Weimin Du,59.0,China,Shenzhen,Vaccines,Healthcare,China,True,D,M,1963-12-01 00:00:00,Du,Weimin,4/4/2023 5:01,1963.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,61.0
2133.0,1300.0,Energy,Timothy Dunn & family,67.0,United States,Midland,Energy,Energy,United States,True,N,M,1955-12-18 00:00:00,Dunn,Timothy,4/4/2023 5:01,1955.0,12.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,69.0
2133.0,1300.0,Media & Entertainment,Keiko Erikawa,74.0,Japan,Yokohama City,Video games,Media & Entertainment,Japan,True,Split Family Fortune,F,1949-01-03 00:00:00,Erikawa,Keiko,4/4/2023 5:01,1949.0,1.0,3.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,76.0
2133.0,1300.0,Media & Entertainment,Yoichi Erikawa,72.0,Japan,Yokohama City,Video games,Media & Entertainment,Japan,True,Split Family Fortune,M,1950-10-26 00:00:00,Erikawa,Yoichi,4/4/2023 5:01,1950.0,10.0,26.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,74.0
2133.0,1300.0,Finance & Investments,Philip Fayer,45.0,Canada,Montreal,Online payments,Finance & Investments,Canada,True,D,M,1978-01-12 00:00:00,Fayer,Philip,4/4/2023 5:01,1978.0,1.0,12.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,47.0
2133.0,1300.0,Real Estate,Marvy Finger,87.0,United States,Houston,Real estate,Real Estate,United States,True,E,M,1935-12-08 00:00:00,Finger,Marvy,4/4/2023 5:01,1935.0,12.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,89.0
2133.0,1300.0,Construction & Engineering,Simona Giorgetta,45.0,Italy,Milan,Chemical products,Construction & Engineering,Italy,False,E,F,1977-04-24 00:00:00,Giorgetta,Simona,4/4/2023 5:01,1977.0,4.0,24.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,47.0
2133.0,1300.0,Finance & Investments,Joel Greenberg,65.0,United States,Gladwyne,"Trading, investments",Finance & Investments,United States,True,N,M,1957-08-19 00:00:00,Greenberg,Joel,4/4/2023 5:01,1957.0,8.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,67.0
2133.0,1300.0,Finance & Investments,He Zhiping,59.0,China,Shenzhen,Investments,Finance & Investments,China,True,D,M,1964-01-01 00:00:00,He,Zhiping,4/4/2023 5:01,1964.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,61.0
2133.0,1300.0,Manufacturing,Heikki Herlin,36.0,Finland,Helsinki,"Elevators, escalators",Manufacturing,Finland,False,U,M,1987-01-01 00:00:00,Herlin,Heikki,4/4/2023 5:01,1987.0,1.0,1.0,112.33,1.0,268761201365.0,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151,38.0
2133.0,1300.0,Real Estate,Hoi Kin Hong,70.0,China,Shanghai,Real estate,Real Estate,Macau,True,D,M,1952-09-01 00:00:00,Hoi,Kin Hong,4/4/2023 5:01,1952.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,72.0
2133.0,1300.0,Finance & Investments,Lillyn Teh Li Hua,65.14019417475728,United States,New York,Finance,Finance & Investments,Malaysia,False,N,F,1965-01-01 00:00:00,Hua,Lillyn Teh Li,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,67.19695787831513
2133.0,1300.0,Finance & Investments,Gregg Hymowitz,57.0,United States,New York,Asset management,Finance & Investments,United States,True,N,M,1965-11-16 00:00:00,Hymowitz,Gregg,4/4/2023 5:01,1965.0,11.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,59.0
2133.0,1300.0,Service,Mitchell Jacobson,72.0,United States,Locust Valley,Industrial equipment,Service,United States,False,E,M,1951-03-06 00:00:00,Jacobson,Mitchell,4/4/2023 5:01,1951.0,3.0,6.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,74.0
2133.0,1300.0,Manufacturing,Anurang Jain,61.0,India,Aurangabad,Auto parts,Manufacturing,India,True,D,M,1962-03-21 00:00:00,Jain,Anurang,4/4/2023 5:01,1962.0,3.0,21.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,63.0
2133.0,1300.0,Manufacturing,Jiang Guiting & family,64.0,China,Dezhou,Manufacturing,Manufacturing,China,True,E,M,1958-07-01 00:00:00,Jiang,Guiting,4/4/2023 5:01,1958.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,66.0
2133.0,1300.0,Manufacturing,Jin Xin,56.0,China,Fuxin,Manufacturing,Manufacturing,China,True,D,M,1967-01-08 00:00:00,Jin,Xin,4/4/2023 5:01,1967.0,1.0,8.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,58.0
2133.0,1300.0,Finance & Investments,Conni Jonsson,62.0,Sweden,Stockholm,Asset management,Finance & Investments,Sweden,True,D,M,1960-07-15 00:00:00,Jonsson,Conni,4/4/2023 5:01,1960.0,7.0,15.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,64.0
2133.0,1300.0,Finance & Investments,George Joseph,101.0,United States,Los Angeles,Insurance,Finance & Investments,United States,True,D,M,1921-09-11 00:00:00,Joseph,George,4/4/2023 5:01,1921.0,9.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,103.0
2133.0,1300.0,Technology,Laurent Junique,57.0,Singapore,Singapore,Call centers,Technology,France,True,U,M,1965-12-01 00:00:00,Junique,Laurent,4/4/2023 5:01,1965.0,12.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,59.0
2133.0,1300.0,Diversified,Zbigniew Juroszek & family,60.0,Poland,Cieszyn,"Real estate, gambling",Diversified,Poland,True,U,M,1962-07-07 00:00:00,Juroszek,Zbigniew,4/4/2023 5:01,1962.0,7.0,7.0,114.11,2.2,592164400688.0,67.8,100.0,77.6,17.4,40.8,37970874.0,51.919438,19.145136,62.0
2133.0,1300.0,Technology,Alexander Karp,55.0,United States,Palo Alto,Software firm,Technology,United States,True,U,M,1967-10-01 00:00:00,Karp,Alexander,4/4/2023 5:01,1967.0,10.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,57.0
2133.0,1300.0,Healthcare,Joe Kiani,58.0,United States,Irvine,Medical devices,Healthcare,United States,True,N,M,1964-09-16 00:00:00,Kiani,Joe,4/4/2023 5:01,1964.0,9.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,60.0
2133.0,1300.0,Finance & Investments,Seth Klarman,65.0,United States,Chestnut Hill,Investments,Finance & Investments,United States,True,D,M,1957-05-01 00:00:00,Klarman,Seth,4/4/2023 5:01,1957.0,5.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,67.0
2133.0,1300.0,Technology,Kagemasa Kozuki,82.0,Japan,Tokyo,Video games,Technology,Japan,True,D,M,1940-11-12 00:00:00,Kozuki,Kagemasa,4/4/2023 5:01,1940.0,11.0,12.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,84.0
2133.0,1300.0,Technology,Michael Krasny,69.0,United States,Highland Park,Retail,Technology,United States,True,E,M,1953-08-08 00:00:00,Krasny,Michael,4/4/2023 5:01,1953.0,8.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,71.0
2133.0,1300.0,Technology,Eduard Kucera,70.0,Czech Republic,Prague,Software,Technology,Czech Republic,True,D,M,1953-01-11 00:00:00,Kucera,Eduard,4/4/2023 5:01,1953.0,1.0,11.0,116.48,2.8,246489245495.0,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962,72.0
2133.0,1300.0,Finance & Investments,Kristo Käärmann,42.0,United Kingdom,London,"Payments, banking",Finance & Investments,Estonia,True,U,M,1980-09-01 00:00:00,Käärmann,Kristo,4/4/2023 5:01,1980.0,9.0,1.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,44.0
2133.0,1300.0,Fashion & Retail,Gary Lauder,60.0,United States,Atherton,Estée Lauder,Fashion & Retail,United States,False,D,M,1962-05-05 00:00:00,Lauder,Gary,4/4/2023 5:01,1962.0,5.0,5.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,62.0
2133.0,1300.0,Technology,Lee Hae-jin,55.0,South Korea,Seoul,Internet,Technology,South Korea,True,D,M,1967-06-22 00:00:00,Lee,Hae-jin,4/4/2023 5:01,1967.0,6.0,22.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922,57.0
2133.0,1300.0,Diversified,Art Levinson,73.0,United States,Hillsborough,"Genentech, Apple",Diversified,United States,True,D,M,1950-03-31 00:00:00,Levinson,Art,4/4/2023 5:01,1950.0,3.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,75.0
2133.0,1300.0,Food & Beverage,Li Denghai,73.0,China,Laizhou,Seed production,Food & Beverage,China,True,D,M,1949-09-01 00:00:00,Li,Denghai,4/4/2023 5:01,1949.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,75.0
2133.0,1300.0,Diversified,Fengluan Li,61.0,China,Ruzhou,"Steel, diversified",Diversified,China,True,E,F,1962-01-01 00:00:00,Li,Fengluan,4/4/2023 5:01,1962.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,63.0
2133.0,1300.0,Manufacturing,Li Yongqing,58.0,China,Hangzhou,Petro Firbe,Manufacturing,China,True,D,M,1964-06-30 00:00:00,Li,Yongqing,4/4/2023 5:01,1964.0,6.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,60.0
2133.0,1300.0,Manufacturing,Li Zhigang,46.0,China,Wuhan,Machinery,Manufacturing,China,True,D,M,1976-06-01 00:00:00,Li,Zhigang,4/4/2023 5:01,1976.0,6.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,48.0
2133.0,1300.0,Healthcare,Liu Gexin & family,71.0,China,Chengdu,Pharmaceuticals,Healthcare,China,True,R,M,1951-05-12 00:00:00,Liu,Gexin,4/4/2023 5:01,1951.0,5.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,73.0
2133.0,1300.0,Food & Beverage,Itamar Locks & family,68.0,Brazil,Rondonopolis,Agribusiness,Food & Beverage,Brazil,False,Split Family Fortune,M,1955-01-01 00:00:00,Locks,Itamar,4/4/2023 5:01,1955.0,1.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,70.0
2133.0,1300.0,Media & Entertainment,Lu Hongyan,45.0,China,Xiamen,Online games,Media & Entertainment,China,True,U,M,1977-05-31 00:00:00,Lu,Hongyan,4/4/2023 5:01,1977.0,5.0,31.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,47.0
2133.0,1300.0,Healthcare,Lv Jianming,58.0,China,Hangzhou,Medical equipment,Healthcare,Hong Kong,True,D,M,1965-01-01 00:00:00,Lv,Jianming,4/4/2023 5:01,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,60.0
2133.0,1300.0,Food & Beverage,Blairo Maggi,66.0,Brazil,Cuiaba,Agribusiness,Food & Beverage,Brazil,False,Split Family Fortune,M,1956-05-29 00:00:00,Maggi,Blairo,4/4/2023 5:01,1956.0,5.0,29.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,68.0
2133.0,1300.0,Diversified,Yasseen Mansour,61.0,Egypt,Cairo,Diversified,Diversified,Egypt,True,U,M,1961-08-08 00:00:00,Mansour,Yasseen,4/4/2023 5:01,1961.0,8.0,8.0,288.57,9.2,303175127598.0,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498,63.0
2133.0,1300.0,Fashion & Retail,Charlwin Mao,65.14019417475728,China,Shanghai,E-commerce,Fashion & Retail,China,True,D,M,1965-01-01 00:00:00,Mao,Charlwin,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,67.19695787831513
2133.0,1300.0,Real Estate,George Marcus,81.0,United States,Los Altos Hills,Real estate,Real Estate,United States,True,D,M,1941-08-15 00:00:00,Marcus,George,4/4/2023 5:01,1941.0,8.0,15.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,83.0
2133.0,1300.0,Healthcare,Yves-Loic Martin,57.0,France,Nantes,Laboratory services,Healthcare,France,True,D,M,1966-01-01 00:00:00,Martin,Yves-Loic,4/4/2023 5:01,1966.0,1.0,1.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,59.0
2133.0,1300.0,Finance & Investments,Carsten Maschmeyer,63.0,Germany,Munich,Finance services,Finance & Investments,Germany,True,U,M,1959-05-08 00:00:00,Maschmeyer,Carsten,4/4/2023 5:01,1959.0,5.0,8.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,65.0
2133.0,1300.0,Finance & Investments,Lillian Teh Li Ming,65.14019417475728,United States,New York,Banking,Finance & Investments,Malaysia,False,N,F,1965-01-01 00:00:00,Ming,Lillian Teh Li,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,67.19695787831513
2133.0,1300.0,Logistics,Martin Moller Nielsen,58.0,Switzerland,Lugano,Aircraft leasing,Logistics,Denmark,True,E,M,1964-08-01 00:00:00,Moller Nielsen,Martin,4/4/2023 5:01,1964.0,8.0,1.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,60.0
2133.0,1300.0,Finance & Investments,Jahm Najafi,60.0,United States,Paradise Valley,Investments,Finance & Investments,United States,True,N,M,1963-03-19 00:00:00,Najafi,Jahm,4/4/2023 5:01,1963.0,3.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,62.0
2133.0,1300.0,Finance & Investments,Randal Nardone,67.0,United States,New York,"Investments, energy",Finance & Investments,United States,True,E,M,1955-06-22 00:00:00,Nardone,Randal,4/4/2023 5:01,1955.0,6.0,22.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,69.0
2133.0,1300.0,Food & Beverage,Nguyen Dang Quang,59.0,Vietnam,Ho Chi Minh City,"Consumer products, banking",Food & Beverage,Vietnam,True,D,M,1963-08-23 00:00:00,Nguyen,Dang Quang,4/4/2023 5:01,1963.0,8.0,23.0,163.52,2.8,261921244843.0,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199,61.0
2133.0,1300.0,Gambling & Casinos,Kazuo Okada,80.0,Japan,Tokyo,Casinos,Gambling & Casinos,Japan,True,D,M,1942-10-03 00:00:00,Okada,Kazuo,4/4/2023 5:01,1942.0,10.0,3.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,82.0
2133.0,1300.0,Healthcare,John Oyler,55.0,United States,New York,Biotech,Healthcare,United States,True,U,M,1968-04-03 00:00:00,Oyler,John,4/4/2023 5:01,1968.0,4.0,3.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,57.0
2133.0,1300.0,Finance & Investments,William Teh Lee Pang,65.14019417475728,United States,New York,Banking,Finance & Investments,Malaysia,False,N,M,1965-01-01 00:00:00,Pang,William Teh Lee,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,67.19695787831513
2133.0,1300.0,Manufacturing,George Pedersen & family,87.0,United States,McLean,Defense contractor,Manufacturing,United States,True,U,M,1935-08-18 00:00:00,Pedersen,George,4/4/2023 5:01,1935.0,8.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,89.0
2133.0,1300.0,Fashion & Retail,Qu Miranda,38.0,China,Shanghai,E-commerce,Fashion & Retail,China,True,D,F,1985-01-01 00:00:00,Qu,Miranda,4/4/2023 5:01,1985.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,40.0
2133.0,1300.0,Real Estate,Jupally Rameshwar Rao,67.0,India,Hyderabad,Real estate,Real Estate,India,True,U,M,1955-09-16 00:00:00,Rameshwar Rao,Jupally,4/4/2023 5:01,1955.0,9.0,16.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,69.0
2133.0,1300.0,Logistics,G. M. Rao,72.0,India,Bangalore,Infrastructure,Logistics,India,True,D,M,1950-07-01 00:00:00,Rao,G. M.,4/4/2023 5:01,1950.0,7.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,74.0
2133.0,1300.0,Healthcare,P.V. Ramprasad Reddy,65.0,India,Hyderabad,Pharmaceuticals,Healthcare,India,True,D,M,1958-03-30 00:00:00,Reddy,P.V. Ramprasad,4/4/2023 5:01,1958.0,3.0,30.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,67.0
2133.0,1300.0,Healthcare,Satish Reddy,55.0,India,Hyderabad,Pharmaceuticals,Healthcare,India,False,E,M,1967-06-09 00:00:00,Reddy,Satish,4/4/2023 5:01,1967.0,6.0,9.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,57.0
2133.0,1300.0,Fashion & Retail,Fernando Roig,75.0,Spain,Valencia,Supermarkets,Fashion & Retail,Spain,False,D,M,1947-06-25 00:00:00,Roig,Fernando,4/4/2023 5:01,1947.0,6.0,25.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,77.0
2133.0,1300.0,Diversified,Igor Rotenberg,49.0,Russia,Moscow,"Investments, real estate",Diversified,Russia,True,R,M,1973-05-09 00:00:00,Rotenberg,Igor,4/4/2023 5:01,1973.0,5.0,9.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,51.0
2133.0,1300.0,Manufacturing,Seifeddin Rustamov,60.0,United States,New York,Chemicals,Manufacturing,Russia,True,N,M,1962-06-17 00:00:00,Rustamov,Seifeddin,4/4/2023 5:01,1962.0,6.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,62.0
2133.0,1300.0,Diversified,Deniz Sahenk,77.0,Turkey,Istanbul,Diversified,Diversified,Turkey,False,E,F,1945-08-06 00:00:00,Sahenk,Deniz,4/4/2023 5:01,1945.0,8.0,6.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322,79.0
2133.0,1300.0,Food & Beverage,Nobutada Saji,77.0,Japan,Tokyo,Beverages,Food & Beverage,Japan,False,U,M,1945-11-25 00:00:00,Saji,Nobutada,4/4/2023 5:01,1945.0,11.0,25.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,79.0
2133.0,1300.0,Gambling & Casinos,Hajime Satomi,81.0,Japan,Tokyo,"Video games, pachinko",Gambling & Casinos,Japan,True,E,M,1942-01-16 00:00:00,Satomi,Hajime,4/4/2023 5:01,1942.0,1.0,16.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,83.0
2133.0,1300.0,Technology,James Scapa,66.0,United States,Atherton,Software,Technology,United States,True,E,M,1957-01-23 00:00:00,Scapa,James,4/4/2023 5:01,1957.0,1.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,68.0
2133.0,1300.0,Manufacturing,Stephan Schnabel,48.0,United States,New York,Chemicals,Manufacturing,Germany,False,U,M,1975-01-18 00:00:00,Schnabel,Stephan,4/4/2023 5:01,1975.0,1.0,18.0,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,50.0
2133.0,1300.0,Healthcare,Devi Shetty,70.0,India,Bangalore,Healthcare,Healthcare,India,True,U,M,1953-01-01 00:00:00,Shetty,Devi,4/4/2023 5:01,1953.0,1.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,72.0
2133.0,1300.0,Diversified,Albert Shigaboutdinov,70.0,Russia,Kazan,"Refinery, chemicals",Diversified,Russia,True,E,M,1952-11-12 00:00:00,Shigaboutdinov,Albert,4/4/2023 5:01,1952.0,11.0,12.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,72.0
2133.0,1300.0,Finance & Investments,Diana Teh Li Shing,65.14019417475728,United States,New York,Banking,Finance & Investments,Malaysia,False,N,F,1965-01-01 00:00:00,Shing,Diana Teh Li,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,67.19695787831513
2133.0,1300.0,Food & Beverage,Denis Shtengelov,50.0,Australia,Gold Coast,"Food, retail",Food & Beverage,Russia,True,N,M,1972-05-14 00:00:00,Shtengelov,Denis,4/4/2023 5:01,1972.0,5.0,14.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,52.0
2133.0,1300.0,Manufacturing,Fei Song,56.0,China,Yantai,Machinery,Manufacturing,China,True,D,M,1966-09-12 00:00:00,Song,Fei,4/4/2023 5:01,1966.0,9.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,58.0
2133.0,1300.0,Sports,Hal Steinbrenner,54.0,United States,Tampa,Sports,Sports,United States,False,N,M,1968-12-03 00:00:00,Steinbrenner,Hal,4/4/2023 5:01,1968.0,12.0,3.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,56.0
2133.0,1300.0,Sports,Jessica Steinbrenner,59.0,United States,Tampa,Sports,Sports,United States,False,N,F,1964-03-26 00:00:00,Steinbrenner,Jessica,4/4/2023 5:01,1964.0,3.0,26.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,61.0
2133.0,1300.0,Sports,Jennifer Steinbrenner Swindal,63.0,United States,Tampa,Sports,Sports,United States,False,N,F,1959-07-28 00:00:00,Steinbrenner Swindal,Jennifer,4/4/2023 5:01,1959.0,7.0,28.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,65.0
2133.0,1300.0,Metals & Mining,Konstantin Strukov & family,64.0,Russia,Chelyabinsk,"Gold, coal mining",Metals & Mining,Russia,True,R,M,1958-09-10 00:00:00,Strukov,Konstantin,4/4/2023 5:01,1958.0,9.0,10.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,66.0
